1,People wondered who you think she thinks we talked about ,wh-gap,3
2,People wondered what you believe he suspects they worried about ,wh-gap,3
3,People wondered who she thinks you feared we heard about ,wh-gap,3
4,People wondered what he thinks she claims we spoke about ,wh-gap,3
5,People wondered who they suspect you assumed they asked about ,wh-gap,3
6,People wondered who we claim he maintains we complained about ,wh-gap,3
7,People wondered who she maintains they said we chatted about ,wh-gap,3
8,People wondered what he believes I think she argued about ,wh-gap,3
9,People wondered what you say you believed we speculated about ,wh-gap,3
10,People wondered what they think we supposed he thought about ,wh-gap,3
1,People wonder if you think she thinks we talked about them ,nwh-ngap,3
2,People wonder if you believe he suspects they worried about it ,nwh-ngap,3
3,People wonder if she thinks you feared we heard about them ,nwh-ngap,3
4,People wonder if he thinks she claims we spoke about that ,nwh-ngap,3
5,People wonder if they suspect you assumed they asked about this ,nwh-ngap,3
6,People wonder if we claim he maintains we complained about them ,nwh-ngap,3
7,People wonder if she maintains they said we chatted about them ,nwh-ngap,3
8,People wonder if he believes I think she argued about it ,nwh-ngap,3
9,People wondered if you say you believed we speculated about that ,nwh-ngap,3
10,People wondered if they think we supposed he thought about it ,nwh-ngap,3
1,People wonder if you think she thinks we talked about ,nwh-gap,3
2,People wonder if you believe he suspects they worried about ,nwh-gap,3
3,People wonder if she thinks you feared we heard about ,nwh-gap,3
4,People wonder if he thinks she claims we spoke about ,nwh-gap,3
5,People wonder if they suspect you assumed they asked about ,nwh-gap,3
6,People wonder if we claim he maintains we complained about ,nwh-gap,3
7,People wonder if she maintains they said we chatted about ,nwh-gap,3
8,People wonder if he believes I think she argued about ,nwh-gap,3
9,People wondered if you say you believed we speculated about ,nwh-gap,3
10,People wondered if they think we supposed he thought about ,nwh-gap,3
1,People wondered who people think you think she thinks we talked about them ,wh-ngap,4
2,People wondered what people think you believe he suspects they worried about it ,wh-ngap,4
3,People wondered who people think she thinks you feared we heard about them ,wh-ngap,4
4,People wondered what people think he thinks she claims we spoke about that ,wh-ngap,4
5,People wondered who people think they suspect you assumed they asked about this ,wh-ngap,4
6,People wondered who people think we claim he maintains we complained about them ,wh-ngap,4
7,People wondered who people think she maintains they said we chatted about them ,wh-ngap,4
8,People wondered what people think he believes I think she argued about it ,wh-ngap,4
9,People wondered what people think you said you believed we speculated about it ,wh-ngap,4
10,People wondered what people think they thought we supposed he thought about it ,wh-ngap,4
1,People wondered who people think you think she thinks we talked about ,wh-gap,4
2,People wondered what people think you believe he suspects they worried about ,wh-gap,4
3,People wondered who people think she thinks you feared we heard about ,wh-gap,4
4,People wondered what people think he thinks she claims we spoke about ,wh-gap,4
5,People wondered who people think they suspect you assumed they asked about ,wh-gap,4
6,People wondered who people think we claim he maintains we complained about ,wh-gap,4
7,People wondered who people think she maintains they said we chatted about ,wh-gap,4
8,People wondered what people think he believes I think she argued about ,wh-gap,4
9,People wondered what people think you said you believed we speculated about ,wh-gap,4
10,People wondered what people think they thought we supposed he thought about ,wh-gap,4
1,People wonder if people think you think she thinks we talked about them ,nwh-ngap,4
2,People wonder if people think you believe he suspects they worried about it ,nwh-ngap,4
3,People wonder if people think she thinks you feared we heard about them ,nwh-ngap,4
4,People wonder if people think he thinks she claims we spoke about that ,nwh-ngap,4
5,People wonder if people think they suspect you assumed they asked about this ,nwh-ngap,4
6,People wonder if people think we claim he maintains we complained about them ,nwh-ngap,4
7,People wonder if people think she maintains they said we chatted about them ,nwh-ngap,4
8,People wonder if people think he believes I think she argued about it ,nwh-ngap,4
9,People wondered if people think you said you believed we speculated about that ,nwh-ngap,4
10,People wondered if people think they thought we supposed he thought about it ,nwh-ngap,4
1,People wonder if people think you think she thinks we talked about ,nwh-gap,4
2,People wonder if people think you believe he suspects they worried about ,nwh-gap,4
3,People wonder if people think she thinks you feared we heard about ,nwh-gap,4
4,People wonder if people think he thinks she claims we spoke about ,nwh-gap,4
5,People wonder if people think they suspect you assumed they asked about ,nwh-gap,4
6,People wonder if people think we claim he maintains we complained about ,nwh-gap,4
7,People wonder if people think she maintains they said we chatted about ,nwh-gap,4
8,People wonder if people think he believes I think she argued about ,nwh-gap,4
9,People wondered if people think you said you believed we speculated about ,nwh-gap,4
10,People wondered if people think they thought we supposed he thought about ,nwh-gap,4
1,People wondered who we relied on them ,wh-ngap,1
2,People wondered what they focused on it ,wh-ngap,1
3,People wondered who we worked with them ,wh-ngap,1
4,People wondered what we insisted on that ,wh-ngap,1
5,People wondered who they trusted in this ,wh-ngap,1
6,People wondered who we concentrated on them ,wh-ngap,1
7,People wondered who we depended on them ,wh-ngap,1
8,People wondered what she bet on it ,wh-ngap,1
9,People wondered what we wondered about it ,wh-ngap,1
10,People wondered what he turned to it ,wh-ngap,1
1,People wondered who we relied on ,wh-gap,1
2,People wondered what they focused on ,wh-gap,1
3,People wondered who we worked with ,wh-gap,1
4,People wondered what we insisted on ,wh-gap,1
5,People wondered who they trusted in ,wh-gap,1
6,People wondered who we concentrated on ,wh-gap,1
7,People wondered who we depended on ,wh-gap,1
8,People wondered what she bet on ,wh-gap,1
9,People wondered what we wondered about ,wh-gap,1
10,People wondered what he turned to ,wh-gap,1
1,People wondered if we relied on them ,nwh-ngap,1
2,People wondered if they focused on it ,nwh-ngap,1
3,People wondered if we worked with them ,nwh-ngap,1
4,People wondered if we insisted on that ,nwh-ngap,1
5,People wondered if they trusted in this ,nwh-ngap,1
6,People wondered if we concentrated on them ,nwh-ngap,1
7,People wondered if we depended on them ,nwh-ngap,1
8,People wondered if she bet on it ,nwh-ngap,1
9,People wondered if we wondered about that ,nwh-ngap,1
10,People wondered if he turned to it ,nwh-ngap,1
1,People wondered if we relied on ,nwh-gap,1
2,People wondered if they focused on ,nwh-gap,1
3,People wondered if we worked with ,nwh-gap,1
4,People wondered if we insisted on ,nwh-gap,1
5,People wondered if they trusted in ,nwh-gap,1
6,People wondered if we concentrated on ,nwh-gap,1
7,People wondered if we depended on ,nwh-gap,1
8,People wondered if she bet on ,nwh-gap,1
9,People wondered if we wondered about ,nwh-gap,1
10,People wondered if he turned to ,nwh-gap,1
1,People wondered who she thinks we relied on them ,wh-ngap,2
2,People wondered what he suspects they focused on it ,wh-ngap,2
3,People wondered who you fear we worked with them ,wh-ngap,2
4,People wondered what she claims we insisted on that ,wh-ngap,2
5,People wondered who you assume they trusted in this ,wh-ngap,2
6,People wondered who he maintains we concentrated on them ,wh-ngap,2
7,People wondered who they say we depended on them ,wh-ngap,2
8,People wondered what I think she bet on it ,wh-ngap,2
9,People wondered what you believe we wondered about it ,wh-ngap,2
10,People wondered what we suppose he turned to it ,wh-ngap,2
1,People wondered who she thinks we relied on ,wh-gap,2
2,People wondered what he suspects they focused on ,wh-gap,2
3,People wondered who you fear we worked with ,wh-gap,2
4,People wondered what she claims we insisted on ,wh-gap,2
5,People wondered who you assume they trusted in ,wh-gap,2
6,People wondered who he maintains we concentrated on ,wh-gap,2
7,People wondered who they say we depended on ,wh-gap,2
8,People wondered what I think she bet on ,wh-gap,2
9,People wondered what you believe we wondered about ,wh-gap,2
10,People wondered what we suppose he turned to ,wh-gap,2
1,People wonder if she thinks we relied on them ,nwh-ngap,2
2,People wonder if he suspects they focused on it ,nwh-ngap,2
3,People wonder if you fear we worked with them ,nwh-ngap,2
4,People wonder if she claims we insisted on that ,nwh-ngap,2
5,People wonder if you assume they trusted in this ,nwh-ngap,2
6,People wonder if he maintains we concentrated on them ,nwh-ngap,2
7,People wonder if they say we depended on them ,nwh-ngap,2
8,People wonder if I think she bet on it ,nwh-ngap,2
9,People wonder if you believe we wondered about that ,nwh-ngap,2
10,People wonder if we suppose he turned to it ,nwh-ngap,2
1,People wonder if she thinks we relied on ,nwh-gap,2
2,People wonder if he suspects they focused on ,nwh-gap,2
3,People wonder if you fear we worked with ,nwh-gap,2
4,People wonder if she claims we insisted on ,nwh-gap,2
5,People wonder if you assume they trusted in ,nwh-gap,2
6,People wonder if he maintains we concentrated on ,nwh-gap,2
7,People wonder if they say we depended on ,nwh-gap,2
8,People wonder if I think she bet on ,nwh-gap,2
9,People wonder if you believe we wondered about ,nwh-gap,2
10,People wonder if we suppose he turned to ,nwh-gap,2
1,People wondered who you think she thinks we relied on them ,wh-ngap,3
2,People wondered what you believe he suspects they focused on it ,wh-ngap,3
3,People wondered who she thinks you feared we worked with them ,wh-ngap,3
4,People wondered what he thinks she claims we insisted on that ,wh-ngap,3
5,People wondered who they suspect you assumed they trusted in this ,wh-ngap,3
6,People wondered who we claim he maintains we concentrated on them ,wh-ngap,3
7,People wondered who she maintains they said we depended on them ,wh-ngap,3
8,People wondered what he believes I think she bet on it ,wh-ngap,3
9,People wondered what you say you believed we wondered about it ,wh-ngap,3
10,People wondered what they think we supposed he turned to it ,wh-ngap,3
1,People wondered who you think she thinks we relied on ,wh-gap,3
2,People wondered what you believe he suspects they focused on ,wh-gap,3
3,People wondered who she thinks you feared we worked with ,wh-gap,3
4,People wondered what he thinks she claims we insisted on ,wh-gap,3
5,People wondered who they suspect you assumed they trusted in ,wh-gap,3
6,People wondered who we claim he maintains we concentrated on ,wh-gap,3
7,People wondered who she maintains they said we depended on ,wh-gap,3
8,People wondered what he believes I think she bet on ,wh-gap,3
9,People wondered what you say you believed we wondered about ,wh-gap,3
10,People wondered what they think we supposed he turned to ,wh-gap,3
1,People wonder if you think she thinks we relied on them ,nwh-ngap,3
2,People wonder if you believe he suspects they focused on it ,nwh-ngap,3
3,People wonder if she thinks you feared we worked with them ,nwh-ngap,3
4,People wonder if he thinks she claims we insisted on that ,nwh-ngap,3
5,People wonder if they suspect you assumed they trusted in this ,nwh-ngap,3
6,People wonder if we claim he maintains we concentrated on them ,nwh-ngap,3
7,People wonder if she maintains they said we depended on them ,nwh-ngap,3
8,People wonder if he believes I think she bet on it ,nwh-ngap,3
9,People wondered if you say you believed we wondered about that ,nwh-ngap,3
10,People wondered if they think we supposed he turned to it ,nwh-ngap,3
1,People wonder if you think she thinks we relied on ,nwh-gap,3
2,People wonder if you believe he suspects they focused on ,nwh-gap,3
3,People wonder if she thinks you feared we worked with ,nwh-gap,3
4,People wonder if he thinks she claims we insisted on ,nwh-gap,3
5,People wonder if they suspect you assumed they trusted in ,nwh-gap,3
6,People wonder if we claim he maintains we concentrated on ,nwh-gap,3
7,People wonder if she maintains they said we depended on ,nwh-gap,3
8,People wonder if he believes I think she bet on ,nwh-gap,3
9,People wondered if you say you believed we wondered about ,nwh-gap,3
10,People wondered if they think we supposed he turned to ,nwh-gap,3
1,People wondered who people think you think she thinks we relied on them ,wh-ngap,4
2,People wondered what people think you believe he suspects they focused on it ,wh-ngap,4
3,People wondered who people think she thinks you feared we worked with them ,wh-ngap,4
4,People wondered what people think he thinks she claims we insisted on that ,wh-ngap,4
5,People wondered who people think they suspect you assumed they trusted in this ,wh-ngap,4
6,People wondered who people think we claim he maintains we concentrated on them ,wh-ngap,4
7,People wondered who people think she maintains they said we depended on them ,wh-ngap,4
8,People wondered what people think he believes I think she bet on it ,wh-ngap,4
9,People wondered what people think you said you believed we wondered about it ,wh-ngap,4
10,People wondered what people think they thought we supposed he turned to it ,wh-ngap,4
1,People wondered who people think you think she thinks we relied on ,wh-gap,4
2,People wondered what people think you believe he suspects they focused on ,wh-gap,4
3,People wondered who people think she thinks you feared we worked with ,wh-gap,4
4,People wondered what people think he thinks she claims we insisted on ,wh-gap,4
5,People wondered who people think they suspect you assumed they trusted in ,wh-gap,4
6,People wondered who people think we claim he maintains we concentrated on ,wh-gap,4
7,People wondered who people think she maintains they said we depended on ,wh-gap,4
8,People wondered what people think he believes I think she bet on ,wh-gap,4
9,People wondered what people think you said you believed we wondered about ,wh-gap,4
10,People wondered what people think they thought we supposed he turned to ,wh-gap,4
1,People wonder if people think you think she thinks we relied on them ,nwh-ngap,4
2,People wonder if people think you believe he suspects they focused on it ,nwh-ngap,4
3,People wonder if people think she thinks you feared we worked with them ,nwh-ngap,4
4,People wonder if people think he thinks she claims we insisted on that ,nwh-ngap,4
5,People wonder if people think they suspect you assumed they trusted in this ,nwh-ngap,4
6,People wonder if people think we claim he maintains we concentrated on them ,nwh-ngap,4
7,People wonder if people think she maintains they said we depended on them ,nwh-ngap,4
8,People wonder if people think he believes I think she bet on it ,nwh-ngap,4
9,People wondered if people think you said you believed we wondered about that ,nwh-ngap,4
10,People wondered if people think they thought we supposed he turned to it ,nwh-ngap,4
1,People wonder if people think you think she thinks we relied on ,nwh-gap,4
2,People wonder if people think you believe he suspects they focused on ,nwh-gap,4
3,People wonder if people think she thinks you feared we worked with ,nwh-gap,4
4,People wonder if people think he thinks she claims we insisted on ,nwh-gap,4
5,People wonder if people think they suspect you assumed they trusted in ,nwh-gap,4
6,People wonder if people think we claim he maintains we concentrated on ,nwh-gap,4
7,People wonder if people think she maintains they said we depended on ,nwh-gap,4
8,People wonder if people think he believes I think she bet on ,nwh-gap,4
9,People wondered if people think you said you believed we wondered about ,nwh-gap,4
10,People wondered if people think they thought we supposed he turned to ,nwh-gap,4
