SentenceID, MaskedWord, Softmax, Surprisal, Condition, EmbeddingLevel
3,repeatedly,2.2101874e-10,32.07511,nwh-gap,1
4,then,5.566944e-07,20.776611,nwh-gap,1
5,again,3.05223e-07,21.643633,nwh-gap,1
6,yesterday,6.947599e-08,23.77891,nwh-gap,1
7,today,1.8015268e-07,22.404276,nwh-gap,1
8,repeatedly,5.937492e-09,27.3275,nwh-gap,1
9,then,1.4270145e-07,22.740498,nwh-gap,1
10,again,4.665232e-07,21.031548,nwh-gap,1
1,yesterday,0.00023666282,12.044879,wh-ngap,2
2,today,0.0026599008,8.554412,wh-ngap,2
3,repeatedly,1.1378715e-05,16.423304,wh-ngap,2
4,then,0.00013371678,12.868532,wh-ngap,2
5,again,2.570137e-05,15.247795,wh-ngap,2
6,yesterday,0.000316635,11.624891,wh-ngap,2
7,today,0.0038670036,8.014568,wh-ngap,2
8,repeatedly,1.690502e-06,19.174116,wh-ngap,2
9,then,0.0041164304,7.9243903,wh-ngap,2
10,again,0.0059330533,7.3970094,wh-ngap,2
1,yesterday,0.0048457608,7.689061,wh-gap,2
2,today,0.00590511,7.4038205,wh-gap,2
3,repeatedly,8.557922e-05,13.51238,wh-gap,2
4,then,0.00010382697,13.233531,wh-gap,2
5,again,4.7228088e-05,14.369995,wh-gap,2
6,yesterday,0.00021023492,12.21571,wh-gap,2
7,today,0.021669537,5.5281878,wh-gap,2
8,repeatedly,1.7891434e-05,15.770371,wh-gap,2
9,then,0.00047913066,11.027293,wh-gap,2
10,again,0.00062160986,10.651703,wh-gap,2
1,yesterday,1.7284736e-11,35.75171,nwh-ngap,2
2,today,2.7635048e-09,28.430853,nwh-ngap,2
3,repeatedly,4.4621765e-11,34.38346,nwh-ngap,2
4,then,4.1679216e-09,27.838024,nwh-ngap,2
5,again,4.5587916e-09,27.708702,nwh-ngap,2
6,yesterday,1.1342534e-09,29.71561,nwh-ngap,2
7,today,3.6364405e-09,28.034826,nwh-ngap,2
8,repeatedly,9.356588e-12,36.637154,nwh-ngap,2
9,then,3.5982173e-09,28.05007,nwh-ngap,2
10,again,1.5564016e-08,25.93721,nwh-ngap,2
1,yesterday,3.578801e-09,28.057877,nwh-gap,2
2,today,2.1763e-06,18.80969,nwh-gap,2
3,repeatedly,1.0257568e-09,29.860664,nwh-gap,2
4,then,8.696072e-07,20.133133,nwh-gap,2
5,again,2.38431e-06,18.677998,nwh-gap,2
6,yesterday,1.896591e-07,22.330088,nwh-gap,2
7,today,1.3258914e-06,19.524607,nwh-gap,2
8,repeatedly,4.880031e-09,27.610462,nwh-gap,2
9,then,2.9699328e-07,21.683067,nwh-gap,2
10,again,1.6963717e-06,19.169117,nwh-gap,2
1,then,0.0005218806,10.903993,wh-ngap,3
2,today,0.004838666,7.691175,wh-ngap,3
3,repeatedly,0.00026424453,11.8858385,wh-ngap,3
4,then,0.00014579782,12.743743,wh-ngap,3
5,again,1.9777084e-05,15.625811,wh-ngap,3
6,yesterday,0.001608112,9.2804165,wh-ngap,3
7,today,0.0047736135,7.7107024,wh-ngap,3
8,repeatedly,5.812321e-05,14.070526,wh-ngap,3
9,then,0.0040653385,7.9424086,wh-ngap,3
10,again,0.041078623,4.6054683,wh-ngap,3
1,yesterday,0.0069799135,7.1625752,wh-gap,3
2,today,0.00021584165,12.177739,wh-gap,3
3,repeatedly,0.00023145232,12.076998,wh-gap,3
4,then,8.806948e-05,13.470999,wh-gap,3
5,again,3.23024e-05,14.917999,wh-gap,3
6,yesterday,0.00027509106,11.827803,wh-gap,3
7,today,1.549279e-06,19.299973,wh-gap,3
8,repeatedly,5.4680174e-07,20.802479,wh-gap,3
9,then,0.00018855678,12.372713,wh-gap,3
10,again,0.00042234937,11.209275,wh-gap,3
1,yesterday,1.7800303e-11,35.70931,nwh-ngap,3
2,today,1.0195699e-08,26.547464,nwh-ngap,3
3,repeatedly,3.1935413e-11,34.86605,nwh-ngap,3
4,then,3.6347856e-09,28.035482,nwh-ngap,3
5,again,5.0910915e-09,27.549377,nwh-ngap,3
6,yesterday,1.5690348e-09,29.247475,nwh-ngap,3
7,today,6.5604033e-09,27.183569,nwh-ngap,3
8,repeatedly,3.972291e-12,37.873165,nwh-ngap,3
9,then,2.1075236e-08,25.499876,nwh-ngap,3
10,again,5.0219608e-08,24.247173,nwh-ngap,3
1,yesterday,1.5027324e-09,29.309765,nwh-gap,3
2,today,2.8696368e-06,18.4107,nwh-gap,3
3,repeatedly,1.6165091e-10,32.526398,nwh-gap,3
4,then,2.0570434e-07,22.212925,nwh-gap,3
5,again,3.2000603e-06,18.25347,nwh-gap,3
6,yesterday,4.7145892e-07,21.016365,nwh-gap,3
7,today,4.7967814e-07,20.99143,nwh-gap,3
8,repeatedly,5.6885465e-09,27.389294,nwh-gap,3
9,then,3.2338792e-06,18.238302,nwh-gap,3
10,again,7.2763544e-07,20.390282,nwh-gap,3
1,yesterday,0.0021784583,8.842477,wh-ngap,4
2,today,0.005847373,7.4179955,wh-ngap,4
3,repeatedly,0.0005901985,10.726512,wh-ngap,4
4,then,0.00036945989,11.402294,wh-ngap,4
5,again,5.9229533e-05,14.0433235,wh-ngap,4
6,yesterday,0.002518737,8.633083,wh-ngap,4
7,today,0.010265834,6.606005,wh-ngap,4
8,repeatedly,7.065338e-05,13.788882,wh-ngap,4
9,then,0.0037273606,8.06763,wh-ngap,4
10,again,0.06409244,3.963702,wh-ngap,4
1,yesterday,0.00016751382,12.543432,wh-gap,4
2,today,0.00012884803,12.922042,wh-gap,4
3,repeatedly,9.291752e-06,16.715618,wh-gap,4
4,then,5.777071e-05,14.079302,wh-gap,4
5,again,0.00010511515,13.215742,wh-gap,4
6,yesterday,0.00020228366,12.271333,wh-gap,4
7,today,8.386178e-06,16.863556,wh-gap,4
8,repeatedly,5.1385905e-07,20.892124,wh-gap,4
9,then,8.27901e-05,13.560183,wh-gap,4
10,again,8.828468e-05,13.467478,wh-gap,4
1,yesterday,3.401649e-10,31.453047,nwh-ngap,4
2,today,3.2398173e-08,24.879513,nwh-ngap,4
3,repeatedly,1.7254492e-10,32.43231,nwh-ngap,4
4,then,2.1910006e-08,25.443834,nwh-ngap,4
5,again,2.3169703e-08,25.363186,nwh-ngap,4
6,yesterday,4.25126e-09,27.809462,nwh-ngap,4
7,today,1.765915e-08,25.755009,nwh-ngap,4
8,repeatedly,1.4940402e-10,32.64006,nwh-ngap,4
9,then,6.804641e-09,27.130835,nwh-ngap,4
10,again,7.366403e-08,23.694464,nwh-ngap,4
1,yesterday,1.152055e-09,29.693144,nwh-gap,4
2,today,4.5719144e-06,17.73877,nwh-gap,4
3,repeatedly,3.6111744e-10,31.366814,nwh-gap,4
4,then,3.0086187e-07,21.664396,nwh-gap,4
5,again,2.6047207e-06,18.55044,nwh-gap,4
6,yesterday,2.959471e-07,21.688158,nwh-gap,4
7,today,2.2636077e-07,22.074873,nwh-gap,4
8,repeatedly,1.1555325e-08,26.366867,nwh-gap,4
9,then,1.7363488e-06,19.135511,nwh-gap,4
10,again,7.0596695e-07,20.433895,nwh-gap,4
