SentenceID, MaskedWord, Softmax, Surprisal, Condition, EmbeddingLevel
8,repeatedly,4.880031e-09,27.610462,nwh-gap,2
9,then,2.9699328e-07,21.683067,nwh-gap,2
10,again,1.6963717e-06,19.169117,nwh-gap,2
1,then,1.7560318e-08,25.763105,wh-ngap,3
2,today,4.3749554e-07,21.124228,wh-ngap,3
3,repeatedly,6.7159966e-09,27.149752,wh-ngap,3
4,then,2.3531898e-07,22.018879,wh-ngap,3
5,again,1.193563e-07,22.998222,wh-ngap,3
6,yesterday,6.7870786e-08,23.812634,wh-ngap,3
7,today,3.5934906e-09,28.051968,wh-ngap,3
8,repeatedly,6.750798e-11,33.78615,wh-ngap,3
9,then,3.162829e-09,28.236137,wh-ngap,3
10,again,3.6053737e-07,21.403347,wh-ngap,3
1,yesterday,2.9008542e-09,28.360874,wh-gap,3
2,today,1.7908333e-07,22.412865,wh-gap,3
3,repeatedly,4.882135e-10,30.931768,wh-gap,3
4,then,2.1575831e-08,25.46601,wh-gap,3
5,again,6.6491848e-09,27.164175,wh-gap,3
6,yesterday,3.0271992e-09,28.29937,wh-gap,3
7,today,6.2585985e-09,27.251513,wh-gap,3
8,repeatedly,9.614352e-10,29.954092,wh-gap,3
9,then,9.208226e-10,30.016357,wh-gap,3
10,again,4.9937054e-08,24.255314,wh-gap,3
1,yesterday,1.7800303e-11,35.70931,nwh-ngap,3
2,today,1.0195699e-08,26.547464,nwh-ngap,3
3,repeatedly,3.1935413e-11,34.86605,nwh-ngap,3
4,then,3.6347856e-09,28.035482,nwh-ngap,3
5,again,5.0910915e-09,27.549377,nwh-ngap,3
6,yesterday,1.5690348e-09,29.247475,nwh-ngap,3
7,today,6.5604033e-09,27.183569,nwh-ngap,3
8,repeatedly,3.972291e-12,37.873165,nwh-ngap,3
9,then,2.1075236e-08,25.499876,nwh-ngap,3
10,again,5.0219608e-08,24.247173,nwh-ngap,3
1,yesterday,1.5027324e-09,29.309765,nwh-gap,3
2,today,2.8696368e-06,18.4107,nwh-gap,3
3,repeatedly,1.6165091e-10,32.526398,nwh-gap,3
4,then,2.0570434e-07,22.212925,nwh-gap,3
5,again,3.2000603e-06,18.25347,nwh-gap,3
6,yesterday,4.7145892e-07,21.016365,nwh-gap,3
7,today,4.7967814e-07,20.99143,nwh-gap,3
8,repeatedly,5.6885465e-09,27.389294,nwh-gap,3
9,then,3.2338792e-06,18.238302,nwh-gap,3
10,again,7.2763544e-07,20.390282,nwh-gap,3
1,yesterday,4.0110784e-08,24.571434,wh-ngap,4
2,today,7.0064135e-07,20.44482,wh-ngap,4
3,repeatedly,1.631263e-08,25.869436,wh-ngap,4
4,then,2.2480287e-07,22.084837,wh-ngap,4
5,again,3.768894e-07,21.339355,wh-ngap,4
6,yesterday,1.09359085e-07,23.124424,wh-ngap,4
7,today,4.5767186e-07,21.059183,wh-ngap,4
8,repeatedly,3.5909348e-10,31.374922,wh-ngap,4
9,then,3.54801e-09,28.070343,wh-ngap,4
10,again,5.2652433e-07,20.856997,wh-ngap,4
1,yesterday,2.894056e-08,25.042332,wh-gap,4
2,today,1.2090146e-07,22.979666,wh-gap,4
3,repeatedly,9.756798e-09,26.610945,wh-gap,4
4,then,5.6572702e-08,24.07532,wh-gap,4
5,again,2.0179131e-08,25.562561,wh-gap,4
6,yesterday,1.2230107e-08,26.284988,wh-gap,4
7,today,3.618107e-07,21.398262,wh-gap,4
8,repeatedly,1.1212172e-09,29.732286,wh-gap,4
9,then,4.2472212e-09,27.810833,wh-gap,4
10,again,5.06475e-08,24.234934,wh-gap,4
1,yesterday,3.401649e-10,31.453047,nwh-ngap,4
2,today,3.2398173e-08,24.879513,nwh-ngap,4
3,repeatedly,1.7254492e-10,32.43231,nwh-ngap,4
4,then,2.1910006e-08,25.443834,nwh-ngap,4
5,again,2.3169703e-08,25.363186,nwh-ngap,4
6,yesterday,4.25126e-09,27.809462,nwh-ngap,4
7,today,1.765915e-08,25.755009,nwh-ngap,4
8,repeatedly,1.4940402e-10,32.64006,nwh-ngap,4
9,then,6.804641e-09,27.130835,nwh-ngap,4
10,again,7.366403e-08,23.694464,nwh-ngap,4
1,yesterday,1.152055e-09,29.693144,nwh-gap,4
2,today,4.5719144e-06,17.73877,nwh-gap,4
3,repeatedly,3.6111744e-10,31.366814,nwh-gap,4
4,then,3.0086187e-07,21.664396,nwh-gap,4
5,again,2.6047207e-06,18.55044,nwh-gap,4
6,yesterday,2.959471e-07,21.688158,nwh-gap,4
7,today,2.2636077e-07,22.074873,nwh-gap,4
8,repeatedly,1.1555325e-08,26.366867,nwh-gap,4
9,then,1.7363488e-06,19.135511,nwh-gap,4
10,again,7.0596695e-07,20.433895,nwh-gap,4
