SentenceID, MaskedWord, Softmax, Surprisal, Condition, EmbeddingLevel
8,at,0.42050362,1.2498099,wh-ngap,2
9,at,0.5530833,0.85443133,wh-ngap,2
10,at,0.40871075,1.2908479,wh-ngap,2
1,at,0.345194,1.5345206,wh-gap,2
2,at,0.27772737,1.8482587,wh-gap,2
3,at,0.4416688,1.1789632,wh-gap,2
4,at,0.22943111,2.123867,wh-gap,2
5,at,0.0015835888,9.302587,wh-gap,2
6,at,0.066707045,3.906017,wh-gap,2
7,at,0.43271992,1.2084945,wh-gap,2
8,at,0.4215256,1.2463078,wh-gap,2
9,at,0.46146983,1.1156918,wh-gap,2
10,at,0.32506052,1.6212198,wh-gap,2
1,at,0.18511344,2.4335184,nwh-ngap,2
2,at,0.22462188,2.1544297,nwh-ngap,2
3,at,0.5653674,0.8227394,nwh-ngap,2
4,at,0.416331,1.2641971,nwh-ngap,2
5,at,0.1100718,3.1834831,nwh-ngap,2
6,at,0.16242824,2.6221256,nwh-ngap,2
7,at,0.3294308,1.6019527,nwh-ngap,2
8,at,0.6127975,0.7065177,nwh-ngap,2
9,at,0.6000519,0.73684084,nwh-ngap,2
10,at,0.5334902,0.90646636,nwh-ngap,2
1,at,0.1214538,3.0415204,nwh-gap,2
2,at,0.0060235374,7.375173,nwh-gap,2
3,at,0.33968678,1.557723,nwh-gap,2
4,at,0.0029983346,8.381623,nwh-gap,2
5,at,0.004530961,7.7859674,nwh-gap,2
6,at,0.011791311,6.406132,nwh-gap,2
7,at,0.0224368,5.477989,nwh-gap,2
8,at,0.00989425,6.659194,nwh-gap,2
9,at,0.06281524,3.9927416,nwh-gap,2
10,at,0.0014428999,9.436813,nwh-gap,2
1,at,0.27932134,1.8400023,wh-ngap,3
2,at,0.25211734,1.9878328,wh-ngap,3
3,at,0.6082252,0.71732247,wh-ngap,3
4,at,0.4477796,1.1591393,wh-ngap,3
5,at,0.018013623,5.794768,wh-ngap,3
6,at,0.18290077,2.450867,wh-ngap,3
7,at,0.36513314,1.4535055,wh-ngap,3
8,at,0.6492001,0.6232649,wh-ngap,3
9,at,0.66928726,0.57930255,wh-ngap,3
10,at,0.4834118,1.0486754,wh-ngap,3
1,the,0.80015063,0.32165647,wh-gap,3
2,at,0.26663625,1.9070551,wh-gap,3
3,at,0.57427466,0.8001872,wh-gap,3
4,at,0.18983698,2.397167,wh-gap,3
5,at,0.007293707,7.099132,wh-gap,3
6,at,0.2154213,2.2147672,wh-gap,3
7,at,0.3320165,1.5906732,wh-gap,3
8,at,0.5097899,0.97202533,wh-gap,3
9,at,0.4794054,1.0606819,wh-gap,3
10,at,0.3896041,1.3599193,wh-gap,3
1,at,0.24904089,2.0055454,nwh-ngap,3
2,at,0.29167157,1.7775834,nwh-ngap,3
3,at,0.6041326,0.7270629,nwh-ngap,3
4,at,0.40852207,1.291514,nwh-ngap,3
5,at,0.08235752,3.601956,nwh-ngap,3
6,at,0.18924175,2.4016976,nwh-ngap,3
7,at,0.33248278,1.5886484,nwh-ngap,3
8,at,0.63943636,0.6451273,nwh-ngap,3
9,at,0.64064187,0.64241,nwh-ngap,3
10,at,0.45820194,1.1259445,nwh-ngap,3
1,at,0.10395491,3.2659702,nwh-gap,3
2,at,0.0051835133,7.591854,nwh-gap,3
3,at,0.604161,0.726995,nwh-gap,3
4,at,0.0036931129,8.080947,nwh-gap,3
5,at,0.008142618,6.9402914,nwh-gap,3
6,at,0.007836967,6.995489,nwh-gap,3
7,at,0.042426527,4.5588894,nwh-gap,3
8,at,0.013359172,6.2260256,nwh-gap,3
9,at,0.051894676,4.2682695,nwh-gap,3
10,at,0.017800352,5.8119507,nwh-gap,3
1,at,0.2973477,1.7497772,wh-ngap,4
2,at,0.29219234,1.7750098,wh-ngap,4
3,at,0.6351721,0.6547805,wh-ngap,4
4,at,0.49099922,1.0262073,wh-ngap,4
5,at,0.029885208,5.0644245,wh-ngap,4
6,at,0.26597008,1.9106641,wh-ngap,4
7,them,2.7466335e-06,18.473904,wh-ngap,4
8,at,0.7109223,0.4922362,wh-ngap,4
9,at,0.6997682,0.515051,wh-ngap,4
10,at,0.5197203,0.94419265,wh-ngap,4
1,at,0.3821319,1.3878574,wh-gap,4
2,at,0.31494913,1.6668093,wh-gap,4
3,at,0.5727628,0.8039903,wh-gap,4
4,at,0.15387772,2.7001438,wh-gap,4
5,at,0.012790074,6.2888317,wh-gap,4
6,at,0.2957693,1.7574557,wh-gap,4
7,at,0.39251366,1.3491852,wh-gap,4
8,at,0.557916,0.8418802,wh-gap,4
9,at,0.5231134,0.93480426,wh-gap,4
10,at,0.4320932,1.2105856,wh-gap,4
1,at,0.28174934,1.8275158,nwh-ngap,4
2,at,0.2863689,1.8040532,nwh-ngap,4
3,at,0.6440192,0.63482445,nwh-ngap,4
4,at,0.48452386,1.0453603,nwh-ngap,4
5,at,0.104489565,3.2585692,nwh-ngap,4
6,at,0.24397504,2.0351944,nwh-ngap,4
7,at,0.34325323,1.5426549,nwh-ngap,4
8,at,0.7020871,0.51027805,nwh-ngap,4
9,at,0.64836377,0.62512463,nwh-ngap,4
10,at,0.51245284,0.96450883,nwh-ngap,4
1,at,0.13391235,2.900639,nwh-gap,4
2,at,0.0065218094,7.260512,nwh-gap,4
3,at,0.62675816,0.6740192,nwh-gap,4
4,at,0.004357354,7.842332,nwh-gap,4
5,at,0.010963157,6.511193,nwh-gap,4
6,at,0.010331408,6.5968194,nwh-gap,4
7,at,0.041147128,4.6030645,nwh-gap,4
8,at,0.011072498,6.4968753,nwh-gap,4
9,at,0.0998742,3.323744,nwh-gap,4
10,at,0.054503012,4.1975203,nwh-gap,4
