SentenceID, MaskedWord, Softmax, Surprisal, Condition, EmbeddingLevel
3,repeatedly,9.288064e-12,36.64776,nwh-ngap,4
4,frequently,1.5455434e-10,32.591167,nwh-ngap,4
5,again,1.0375176e-09,29.844217,nwh-ngap,4
6,yesterday,2.2966937e-09,28.697794,nwh-ngap,4
7,today,4.0939807e-09,27.863848,nwh-ngap,4
8,yesterday,7.196708e-11,33.69387,nwh-ngap,4
9,frequently,3.5607894e-10,31.387083,nwh-ngap,4
10,again,3.839644e-09,27.95638,nwh-ngap,4
1,yesterday,1.0560227e-10,33.14064,nwh-gap,4
2,today,5.85434e-06,17.382063,nwh-gap,4
3,repeatedly,4.0061957e-11,34.538975,nwh-gap,4
4,frequently,1.9962663e-08,25.578121,nwh-gap,4
5,again,1.0188761e-06,19.90459,nwh-gap,4
6,yesterday,4.551633e-07,21.067112,nwh-gap,4
7,today,1.6563628e-07,22.525478,nwh-gap,4
8,yesterday,1.2817499e-07,22.895382,nwh-gap,4
9,frequently,2.799623e-09,28.41212,nwh-gap,4
10,again,8.4973735e-08,23.488407,nwh-gap,4
