4,Does she claim we insisted on that frequently,nwh-ngap,2,8
5,Do you assume they trusted in this again,nwh-ngap,2,8
6,Does he maintain we concentrated on them yesterday,nwh-ngap,2,8
7,Do they say we depended on them today,nwh-ngap,2,8
8,Do I think she bet on it yesterday,nwh-ngap,2,8
9,Do you believe we wondered about that frequently,nwh-ngap,2,8
10,Do we suppose he turned to it again,nwh-ngap,2,8
1,Does she think we relied on yesterday,nwh-gap,2,7
2,Does he suspect they focused on today,nwh-gap,2,7
3,Do you fear we worked with repeatedly,nwh-gap,2,7
4,Does she claim we insisted on frequently,nwh-gap,2,7
5,Do you assume they trusted in again,nwh-gap,2,7
6,Does he maintain we concentrated on yesterday,nwh-gap,2,7
7,Do they say we depended on today,nwh-gap,2,7
8,Do I think she bet on yesterday,nwh-gap,2,7
9,Do you believe we wondered about frequently,nwh-gap,2,7
10,Do we suppose he turned to again,nwh-gap,2,7
1,Who do you think she thinks we relied on them yesterday,wh-ngap,3,11
2,What do you believe he suspects they focused on it today,wh-ngap,3,11
3,Who does she think you feared we worked with them repeatedly,wh-ngap,3,11
4,What does he think she claims we insisted on that frequently,wh-ngap,3,11
5,Who do they suspect you assumed they trusted in this again,wh-ngap,3,11
6,Who do we claim he maintains we concentrated on them yesterday,wh-ngap,3,11
7,Who does she maintain they said we depended on them today,wh-ngap,3,11
8,What does he believe I think she bet on it yesterday,wh-ngap,3,11
9,What did you say you believed we wondered about it frequently,wh-ngap,3,11
10,What did they think we supposed he turned to it again,wh-ngap,3,11
1,Who do you think she thinks we relied on yesterday,wh-gap,3,10
2,What do you believe he suspects they focused on today,wh-gap,3,10
3,Who does she think you feared we worked with repeatedly,wh-gap,3,10
4,What does he think she claims we insisted on frequently,wh-gap,3,10
5,Who do they suspect you assumed they trusted in again,wh-gap,3,10
6,Who do we claim he maintains we concentrated on yesterday,wh-gap,3,10
7,Who does she maintain they said we depended on today,wh-gap,3,10
8,What does he believe I think she bet on yesterday,wh-gap,3,10
9,What did you say you believed we wondered about frequently,wh-gap,3,10
10,What did they think we supposed he turned to again,wh-gap,3,10
1,Do you think she thinks we relied on them yesterday,nwh-ngap,3,10
2,Do you believe he suspects they focused on it today,nwh-ngap,3,10
3,Does she think you feared we worked with them repeatedly,nwh-ngap,3,10
4,Does he think she claims we insisted on that frequently,nwh-ngap,3,10
5,Do they suspect you assumed they trusted in this again,nwh-ngap,3,10
6,Do we claim he maintains we concentrated on them yesterday,nwh-ngap,3,10
7,Does she maintain they said we depended on them today,nwh-ngap,3,10
8,Does he believe I think she bet on it yesterday,nwh-ngap,3,10
9,Did you say you believed we wondered about that frequently,nwh-ngap,3,10
10,Did they think we supposed he turned to it again,nwh-ngap,3,10
1,Do you think she thinks we relied on yesterday,nwh-gap,3,9
2,Do you believe he suspects they focused on today,nwh-gap,3,9
3,Does she think you feared we worked with repeatedly,nwh-gap,3,9
4,Does he think she claims we insisted on frequently,nwh-gap,3,9
5,Do they suspect you assumed they trusted in again,nwh-gap,3,9
6,Do we claim he maintains we concentrated on yesterday,nwh-gap,3,9
7,Does she maintain they said we depended on today,nwh-gap,3,9
8,Does he believe I think she bet on yesterday,nwh-gap,3,9
9,Did you say you believed we wondered about frequently,nwh-gap,3,9
10,Did they think we supposed he turned to again,nwh-gap,3,9
1,Who do people think you think she thinks we relied on them yesterday,wh-ngap,4,13
2,What do people think you believe he suspects they focused on it today,wh-ngap,4,13
3,Who do people think she thinks you feared we worked with them repeatedly,wh-ngap,4,13
4,What do people think he thinks she claims we insisted on that frequently,wh-ngap,4,13
5,Who do people think they suspect you assumed they trusted in this again,wh-ngap,4,13
6,Who do people think we claim he maintains we concentrated on them yesterday,wh-ngap,4,13
7,Who do people think  she maintain they said we depended on them today,wh-ngap,4,13
8,What do people think he believes I think she bet on it yesterday,wh-ngap,4,13
9,What did people think you said you believed we wondered about it frequently,wh-ngap,4,13
10,What did people think they thought we supposed he turned to it again,wh-ngap,4,13
1,Who do people think you think she thinks we relied on yesterday,wh-gap,4,12
2,What do people think you believe he suspects they focused on today,wh-gap,4,12
3,Who do people think she thinks you feared we worked with repeatedly,wh-gap,4,12
4,What do people think he thinks she claims we insisted on frequently,wh-gap,4,12
5,Who do people think they suspect you assumed they trusted in again,wh-gap,4,12
6,Who do people think we claim he maintains we concentrated on yesterday,wh-gap,4,12
7,Who do people think she maintains they said we depended on today,wh-gap,4,12
8,What do people think he believes I think she bet on yesterday,wh-gap,4,12
9,What did people think you said you believed we wondered about frequently,wh-gap,4,12
10,What did people think they thought we supposed he turned to again,wh-gap,4,12
1,Do people think you think she thinks we relied on them yesterday,nwh-ngap,4,12
2,Do people think you believe he suspects they focused on it today,nwh-ngap,4,12
3,Do people think she thinks you feared we worked with them repeatedly,nwh-ngap,4,12
4,Do people think he thinks she claims we insisted on that frequently,nwh-ngap,4,12
5,Do people think they suspect you assumed they trusted in this again,nwh-ngap,4,12
6,Do people think we claim he maintains we concentrated on them yesterday,nwh-ngap,4,12
7,Do people think she maintains they said we depended on them today,nwh-ngap,4,12
8,Do people think he believes I think she bet on it yesterday,nwh-ngap,4,12
9,Did people think you said you believed we wondered about that frequently,nwh-ngap,4,12
10,Did people think they thought we supposed he turned to it again,nwh-ngap,4,12
1,Do people think you think she thinks we relied on yesterday,nwh-gap,4,11
2,Do people think you believe he suspects they focused on today,nwh-gap,4,11
3,Do people think she thinks you feared we worked with repeatedly,nwh-gap,4,11
4,Do people think he thinks she claims we insisted on frequently,nwh-gap,4,11
5,Do people think they suspect you assumed they trusted in again,nwh-gap,4,11
6,Do people think we claim he maintains we concentrated on yesterday,nwh-gap,4,11
7,Do people think she maintains they said we depended on today,nwh-gap,4,11
8,Do people think he believes I think she bet on yesterday,nwh-gap,4,11
9,Did people think you said you believed we wondered about frequently,nwh-gap,4,11
10,Did people think they thought we supposed he turned to again,nwh-gap,4,11
